kind,symbol,code,name,price,pct,open,high,low,pre_close,amount,quote_time,close_location,etf_score,grade,breadth,median_stock_pct,relative_strength,drawdown_from_recent_peak,alert,life_stage,stage_advice
etf,sh515880,515880,通信ETF,0.677,5.95,0.651,0.68,0.651,0.639,358113.0,20260907161453,0.896551724137931,100.0,S,100.0,9.04,5.69,-0.15,正常,高潮,强但不宜追高，等分歧回踩
etf,sh515980,515980,人工智能ETF,1.029,3.0,1.007,1.035,1.003,0.999,26340.0,20260907161500,0.8125,90.68,S,100.0,4.52,2.74,-1.44,正常,高潮,强但不宜追高，等分歧回踩
etf,sh512480,512480,半导体ETF,1.002,2.66,0.988,1.009,0.98,0.976,129574.0,20260907161433,0.7586206896551754,77.3,A,100.0,2.56,2.4,-5.74,黄色：高位降温，停止追高,发酵,主线候选，优先选未大涨个股
etf,sh588200,588200,科创芯片ETF,1.139,3.08,1.119,1.147,1.105,1.105,274486.0,20260907161446,0.8095238095238095,64.13,B,50.0,0.75,2.82,-5.32,黄色：高位降温，停止追高,启动,可观察，等待持续性确认
etf,sh512660,512660,军工ETF,1.151,0.26,1.15,1.155,1.139,1.148,19908.0,20260907161442,0.75,63.12,B,50.0,0.26,0.0,0.0,正常,启动,可观察，等待持续性确认
etf,sh512760,512760,芯片ETF,1.062,2.51,1.05,1.071,1.039,1.036,35676.0,20260907161433,0.7187500000000034,62.23,B,50.0,2.51,2.25,-5.52,黄色：高位降温，停止追高,启动,可观察，等待持续性确认
etf,sh516510,516510,云计算ETF,1.672,0.54,1.663,1.677,1.647,1.663,10215.0,20260907161431,0.8333333333333296,60.67,B,100.0,0.24,0.28,-2.96,正常,启动,可观察，等待持续性确认
etf,sh515790,515790,光伏ETF,0.818,1.61,0.808,0.82,0.806,0.805,12069.0,20260907161449,0.857142857142856,60.14,B,50.0,1.61,1.35,-3.88,正常,启动,可观察，等待持续性确认
etf,sh512690,512690,酒ETF,0.433,-0.23,0.433,0.435,0.429,0.434,39183.0,20260907161449,0.6666666666666666,59.99,B,50.0,-0.23,-0.49,-0.23,正常,分歧,只留强股，弱股减法
etf,sh512170,512170,医疗ETF,0.337,-0.59,0.338,0.339,0.335,0.339,24440.0,20260907161431,0.5,52.67,C,100.0,0.52,-0.85,-2.6,黄色：高位降温，停止追高,分歧,只留强股，弱股减法
etf,sh515030,515030,新能源车ETF,1.558,0.26,1.552,1.562,1.543,1.554,9682.0,20260907161432,0.7894736842105275,45.14,C,50.0,0.26,0.0,-4.65,黄色：高位降温，停止追高,震荡,等待方向，不强行交易
etf,sh515400,515400,大数据ETF,0.858,0.12,0.862,0.862,0.846,0.857,7784.0,20260907161443,0.75,44.05,D,50.0,0.12,-0.14,-3.6,橙色：趋势破坏，暂停新开仓,震荡,等待方向，不强行交易
etf,sh516820,516820,机器人ETF,0.349,-0.29,0.35,0.351,0.347,0.35,1591.0,20260907161456,0.5,39.15,D,50.0,-0.29,-0.55,-1.41,橙色：趋势破坏，暂停新开仓,退潮,停止新增，反弹处理弱股
etf,sh510300,510300,沪深300ETF,4.634,0.39,4.635,4.649,4.612,4.616,460237.0,20260907161443,0.5945945945946024,35.66,D,0.0,-2.36,0.13,-1.22,橙色：趋势破坏，暂停新开仓,退潮,停止新增，反弹处理弱股
etf,sh510880,510880,红利ETF,3.39,-1.4,3.442,3.442,3.37,3.438,61729.0,20260907161500,0.2777777777777778,31.62,D,50.0,-1.4,-1.66,-2.84,橙色：趋势破坏，暂停新开仓,退潮,停止新增，反弹处理弱股
etf,sh518880,518880,黄金ETF,9.024,-1.53,9.021,9.076,9.009,9.164,453756.0,20260907161452,0.22388059701490678,30.39,D,50.0,-1.53,-1.79,-5.18,橙色：趋势破坏，暂停新开仓,退潮,停止新增，反弹处理弱股
etf,sh512880,512880,证券ETF,1.091,-1.27,1.106,1.11,1.09,1.105,166763.0,20260907161455,0.04999999999999445,29.31,E,50.0,-1.27,-1.53,-1.98,正常,退潮,停止新增，反弹处理弱股
etf,sh512400,512400,有色金属ETF,1.872,-0.64,1.868,1.881,1.862,1.884,56566.0,20260907161454,0.5263157894736873,23.41,E,0.0,-1.44,-0.9,-5.55,黄色：高位降温，停止追高,退潮,停止新增，反弹处理弱股
etf,sh515220,515220,煤炭ETF,1.27,-2.16,1.29,1.298,1.254,1.298,98909.0,20260907161437,0.36363636363636365,14.72,E,0.0,-3.19,-2.42,-7.84,黄色：高位降温，停止追高,退潮,停止新增，反弹处理弱股
