kind,symbol,code,name,price,pct,open,high,low,pre_close,amount,quote_time,close_location,etf_score,grade,breadth,median_stock_pct,relative_strength,drawdown_from_recent_peak,alert,life_stage,stage_advice
etf,sh516510,516510,云计算ETF,1.723,3.24,1.63,1.724,1.628,1.669,17666.0,20260831150135,0.9895833333333345,90.25,S,100.0,0.33,2.64,-2.55,正常,高潮,强但不宜追高，等分歧回踩
etf,sh515980,515980,人工智能ETF,1.044,2.65,0.998,1.047,0.993,1.017,20925.0,20260831150135,0.9444444444444464,88.26,S,100.0,1.25,2.05,-4.92,正常,高潮,强但不宜追高，等分歧回踩
etf,sh588200,588200,科创芯片ETF,1.194,1.7,1.145,1.196,1.142,1.174,291438.0,20260831150135,0.9629629629629629,87.72,S,100.0,4.84,1.1,-6.35,黄色：高位降温，停止追高,发酵,主线候选，优先选未大涨个股
etf,sh515220,515220,煤炭ETF,1.378,2.07,1.36,1.382,1.343,1.35,98860.0,20260831150135,0.8974358974358971,86.45,S,100.0,2.41,1.47,0.0,正常,发酵,主线候选，优先选未大涨个股
etf,sh515400,515400,大数据ETF,0.89,3.61,0.841,0.891,0.841,0.859,13443.0,20260831150135,0.98,79.8,A,50.0,3.61,3.01,-1.87,正常,启动,可观察，等待持续性确认
etf,sh512480,512480,半导体ETF,1.058,1.83,1.016,1.059,1.013,1.039,113149.0,20260831150135,0.9782608695652198,75.78,A,66.7,0.33,1.23,-6.54,黄色：高位降温，停止追高,发酵,主线候选，优先选未大涨个股
etf,sh512660,512660,军工ETF,1.142,1.69,1.116,1.142,1.114,1.123,45790.0,20260831150135,1.0,71.88,A,50.0,1.69,1.09,-2.31,正常,启动,可观察，等待持续性确认
etf,sh512760,512760,芯片ETF,1.119,1.63,1.08,1.122,1.075,1.101,32333.0,20260831150135,0.9361702127659552,70.82,A,50.0,1.63,1.03,-6.91,黄色：高位降温，停止追高,启动,可观察，等待持续性确认
etf,sh510880,510880,红利ETF,3.489,0.81,3.466,3.494,3.452,3.461,59769.0,20260831150135,0.8809523809523736,66.63,B,50.0,0.81,0.21,0.0,正常,启动,可观察，等待持续性确认
etf,sh515880,515880,通信ETF,0.672,0.6,0.648,0.674,0.647,0.668,251875.0,20260831150135,0.9259259259259259,66.05,B,50.0,0.25,0.0,-5.22,黄色：高位降温，停止追高,启动,可观察，等待持续性确认
etf,sh510300,510300,沪深300ETF,4.685,0.13,4.64,4.692,4.618,4.679,313449.0,20260831150135,0.9054054054053976,64.63,B,50.0,0.96,-0.47,-2.13,正常,启动,可观察，等待持续性确认
etf,sh512880,512880,证券ETF,1.105,0.09,1.101,1.108,1.09,1.104,184788.0,20260831150135,0.8333333333333272,62.96,B,50.0,0.09,-0.51,-0.09,正常,启动,可观察，等待持续性确认
etf,sh516820,516820,机器人ETF,0.349,-0.85,0.351,0.351,0.345,0.352,3032.0,20260831150135,0.6666666666666666,38.38,D,50.0,-0.85,-1.45,-5.16,橙色：趋势破坏，暂停新开仓,退潮,停止新增，反弹处理弱股
etf,sh515790,515790,光伏ETF,0.834,-1.42,0.836,0.837,0.821,0.846,16060.0,20260831150135,0.8125,37.78,D,50.0,-1.42,-2.02,-6.29,橙色：趋势破坏，暂停新开仓,退潮,停止新增，反弹处理弱股
etf,sh515030,515030,新能源车ETF,1.615,-1.1,1.626,1.626,1.592,1.633,10773.0,20260831150135,0.6764705882352953,37.43,D,50.0,-1.1,-1.7,-4.1,橙色：趋势破坏，暂停新开仓,退潮,停止新增，反弹处理弱股
etf,sh512400,512400,有色金属ETF,1.953,-1.46,1.923,1.956,1.891,1.982,198560.0,20260831150135,0.9538461538461555,34.49,D,0.0,-2.83,-2.06,-1.46,橙色：趋势破坏，暂停新开仓,退潮,停止新增，反弹处理弱股
etf,sh512690,512690,酒ETF,0.419,-0.95,0.423,0.425,0.418,0.423,34568.0,20260831150135,0.14285714285714285,31.35,D,50.0,-0.95,-1.55,-3.23,橙色：趋势破坏，暂停新开仓,退潮,停止新增，反弹处理弱股
etf,sh518880,518880,黄金ETF,9.135,-3.59,9.16,9.171,9.05,9.475,855665.0,20260831150135,0.7024793388429753,27.15,E,50.0,-3.59,-4.19,-4.44,红色：行业共振回撤，停止新增，反弹优先减弱,退潮,停止新增，反弹处理弱股
etf,sh512170,512170,医疗ETF,0.339,-0.88,0.34,0.341,0.336,0.342,39808.0,20260831150135,0.6,22.14,E,0.0,-2.64,-1.48,-5.57,黄色：高位降温，停止追高,退潮,停止新增，反弹处理弱股
