kind,symbol,code,name,price,pct,open,high,low,pre_close,amount,quote_time,close_location,etf_score,grade,breadth,median_stock_pct,relative_strength,drawdown_from_recent_peak,alert,life_stage,stage_advice
etf,sh516820,516820,机器人ETF,0.352,0.57,0.349,0.354,0.349,0.35,3033.0,20260923161444,0.6,63.65,B,50.0,0.57,1.07,0.0,正常,启动,可观察，等待持续性确认
etf,sh518880,518880,黄金ETF,8.897,0.43,8.91,8.919,8.886,8.859,286013.0,20260923161453,0.3333333333333513,59.69,B,50.0,0.43,0.93,-2.05,正常,启动,可观察，等待持续性确认
etf,sh512760,512760,芯片ETF,1.108,-0.36,1.114,1.121,1.106,1.112,22896.0,20260923161448,0.13333333333333433,53.81,C,50.0,-0.36,0.14,-0.36,黄色：高位降温，停止追高,分歧,只留强股，弱股减法
etf,sh512880,512880,证券ETF,1.065,-0.37,1.069,1.073,1.062,1.069,94263.0,20260923161442,0.2727272727272654,47.12,C,50.0,-0.37,0.13,-2.38,黄色：高位降温，停止追高,震荡,等待方向，不强行交易
etf,sh515030,515030,新能源车ETF,1.504,-0.66,1.514,1.515,1.499,1.514,10514.0,20260923161456,0.3124999999999974,46.39,C,50.0,-0.66,-0.16,-1.05,黄色：高位降温，停止追高,震荡,等待方向，不强行交易
etf,sh512170,512170,医疗ETF,0.349,0.29,0.348,0.352,0.347,0.348,40908.0,20260923161437,0.4,45.5,C,0.0,-0.31,0.79,0.0,黄色：高位降温，停止追高,震荡,等待方向，不强行交易
etf,sh512690,512690,酒ETF,0.415,0.0,0.416,0.424,0.415,0.415,43031.0,20260923161457,0.0,45.26,C,50.0,0.0,0.5,-0.72,黄色：高位降温，停止追高,震荡,等待方向，不强行交易
etf,sh515790,515790,光伏ETF,0.814,-0.37,0.816,0.821,0.813,0.817,9554.0,20260923161442,0.125,45.26,C,50.0,-0.37,0.13,-0.73,黄色：高位降温，停止追高,震荡,等待方向，不强行交易
etf,sh512480,512480,半导体ETF,1.051,0.0,1.055,1.06,1.044,1.051,75772.0,20260923161435,0.43749999999999306,44.66,D,0.0,-0.71,0.5,0.0,橙色：趋势破坏，暂停新开仓,震荡,等待方向，不强行交易
etf,sh588200,588200,科创芯片ETF,1.189,-0.17,1.196,1.203,1.185,1.191,174112.0,20260923161459,0.2222222222222222,40.67,D,0.0,-1.65,0.33,-0.17,橙色：趋势破坏，暂停新开仓,退潮,停止新增，反弹处理弱股
etf,sh515880,515880,通信ETF,0.701,-0.85,0.709,0.712,0.695,0.707,216125.0,20260923161459,0.35294117647058826,39.44,D,25.0,-0.36,-0.35,-1.54,橙色：趋势破坏，暂停新开仓,退潮,停止新增，反弹处理弱股
etf,sh515400,515400,大数据ETF,0.847,-1.63,0.86,0.86,0.846,0.861,4400.0,20260923161456,0.07142857142857142,39.22,D,50.0,-1.63,-1.13,-1.63,橙色：趋势破坏，暂停新开仓,退潮,停止新增，反弹处理弱股
etf,sh510880,510880,红利ETF,3.35,-0.89,3.381,3.383,3.35,3.38,28414.0,20260923161442,0.0,31.39,D,50.0,-0.89,-0.39,-3.54,橙色：趋势破坏，暂停新开仓,退潮,停止新增，反弹处理弱股
etf,sh510300,510300,沪深300ETF,4.59,-0.5,4.62,4.621,4.586,4.613,292854.0,20260923161442,0.11428571428570124,30.35,D,0.0,-0.81,0.0,-0.58,橙色：趋势破坏，暂停新开仓,退潮,停止新增，反弹处理弱股
etf,sh515980,515980,人工智能ETF,1.031,-0.67,1.042,1.044,1.029,1.038,11299.0,20260923161456,0.13333333333333236,30.2,D,0.0,-0.51,-0.17,-0.67,橙色：趋势破坏，暂停新开仓,退潮,停止新增，反弹处理弱股
etf,sh512660,512660,军工ETF,1.15,-1.54,1.168,1.169,1.148,1.168,16379.0,20260923161447,0.09523809523809473,29.82,E,50.0,-1.54,-1.04,-2.54,正常,退潮,停止新增，反弹处理弱股
etf,sh516510,516510,云计算ETF,1.654,-1.78,1.677,1.678,1.652,1.684,19436.0,20260923161452,0.07692307692307693,24.34,E,0.0,-2.21,-1.28,-1.78,正常,退潮,停止新增，反弹处理弱股
etf,sh512400,512400,有色金属ETF,1.717,-0.92,1.74,1.741,1.714,1.733,44394.0,20260923161446,0.11111111111111477,19.32,E,0.0,0.0,-0.42,-6.07,黄色：高位降温，停止追高,退潮,停止新增，反弹处理弱股
etf,sh515220,515220,煤炭ETF,1.262,-2.32,1.282,1.291,1.261,1.292,51296.0,20260923161451,0.03333333333333703,12.93,E,0.0,-0.63,-1.82,-4.32,正常,退潮,停止新增，反弹处理弱股
