kind,symbol,code,name,price,pct,open,high,low,pre_close,amount,quote_time,close_location,etf_score,grade,breadth,median_stock_pct,relative_strength,drawdown_from_recent_peak,alert,life_stage,stage_advice
etf,sh512690,512690,酒ETF,0.434,3.09,0.422,0.438,0.421,0.421,89433.0,20260904154050,0.7647058823529411,76.63,A,50.0,3.09,3.71,0.0,正常,启动,可观察，等待持续性确认
etf,sh512170,512170,医疗ETF,0.339,0.0,0.339,0.342,0.336,0.339,37687.0,20260904154049,0.5,64.15,B,100.0,0.13,0.62,-2.31,正常,分歧,只留强股，弱股减法
etf,sh512660,512660,军工ETF,1.148,0.7,1.142,1.167,1.142,1.14,41244.0,20260904154048,0.23999999999999894,59.84,B,50.0,0.7,1.32,-0.61,正常,启动,可观察，等待持续性确认
etf,sh512880,512880,证券ETF,1.105,0.64,1.102,1.117,1.102,1.098,248707.0,20260904154057,0.19999999999999407,59.08,B,50.0,0.64,1.26,-0.72,正常,启动,可观察，等待持续性确认
etf,sh510300,510300,沪深300ETF,4.616,-0.11,4.637,4.672,4.599,4.621,390567.0,20260904154049,0.23287671232876128,52.59,C,100.0,0.96,0.51,-1.6,黄色：高位降温，停止追高,分歧,只留强股，弱股减法
etf,sh510880,510880,红利ETF,3.438,0.06,3.435,3.456,3.423,3.436,38842.0,20260904154106,0.4545454545454594,49.74,C,50.0,0.06,0.68,-1.46,黄色：高位降温，停止追高,震荡,等待方向，不强行交易
etf,sh518880,518880,黄金ETF,9.164,0.65,9.21,9.218,9.16,9.105,424348.0,20260904154057,0.06896551724137191,47.39,C,50.0,0.65,1.27,-3.87,黄色：高位降温，停止追高,震荡,等待方向，不强行交易
etf,sh512400,512400,有色金属ETF,1.884,-1.52,1.937,1.938,1.872,1.913,118213.0,20260904154056,0.18181818181817908,46.35,C,100.0,0.12,-0.9,-4.94,黄色：高位降温，停止追高,震荡,等待方向，不强行交易
etf,sh516820,516820,机器人ETF,0.35,0.0,0.35,0.354,0.349,0.35,3211.0,20260904154044,0.2,46.27,C,50.0,0.0,0.62,-1.13,黄色：高位降温，停止追高,震荡,等待方向，不强行交易
etf,sh515980,515980,人工智能ETF,0.999,-1.87,1.025,1.03,0.991,1.018,27285.0,20260904154104,0.20512820512820512,45.88,C,100.0,0.78,-1.25,-4.31,黄色：高位降温，停止追高,震荡,等待方向，不强行交易
etf,sh515790,515790,光伏ETF,0.805,-0.62,0.813,0.821,0.801,0.81,13604.0,20260904154050,0.20000000000000112,35.23,D,50.0,-0.62,0.0,-5.41,橙色：趋势破坏，暂停新开仓,退潮,停止新增，反弹处理弱股
etf,sh515880,515880,通信ETF,0.639,-1.08,0.653,0.664,0.634,0.646,258641.0,20260904154111,0.16666666666666666,33.66,D,50.0,0.04,-0.46,-5.75,橙色：趋势破坏，暂停新开仓,退潮,停止新增，反弹处理弱股
etf,sh515030,515030,新能源车ETF,1.554,-1.27,1.581,1.587,1.544,1.574,10560.0,20260904154104,0.23255813953488433,32.87,D,50.0,-1.27,-0.65,-4.9,橙色：趋势破坏，暂停新开仓,退潮,停止新增，反弹处理弱股
etf,sh515400,515400,大数据ETF,0.857,-1.49,0.877,0.883,0.852,0.87,15498.0,20260904154100,0.16129032258064516,31.04,D,50.0,-1.49,-0.87,-3.71,橙色：趋势破坏，暂停新开仓,退潮,停止新增，反弹处理弱股
etf,sh515220,515220,煤炭ETF,1.298,-0.15,1.298,1.309,1.286,1.3,112091.0,20260904154109,0.5217391304347851,27.14,E,0.0,-0.36,0.47,-5.81,黄色：高位降温，停止追高,退潮,停止新增，反弹处理弱股
etf,sh512760,512760,芯片ETF,1.036,-2.81,1.074,1.082,1.028,1.066,37931.0,20260904154105,0.14814814814814814,25.25,E,50.0,-2.81,-2.19,-7.83,黄色：高位降温，停止追高,退潮,停止新增，反弹处理弱股
etf,sh516510,516510,云计算ETF,1.663,-1.13,1.7,1.709,1.653,1.682,15778.0,20260904154106,0.17857142857142858,19.36,E,0.0,-0.33,-0.51,-3.48,正常,退潮,停止新增，反弹处理弱股
etf,sh588200,588200,科创芯片ETF,1.105,-2.64,1.146,1.155,1.093,1.135,289814.0,20260904154051,0.1935483870967742,13.16,E,0.0,-1.78,-2.02,-8.15,黄色：高位降温，停止追高,退潮,停止新增，反弹处理弱股
etf,sh512480,512480,半导体ETF,0.976,-2.79,1.013,1.02,0.966,1.004,168259.0,20260904154107,0.18518518518518517,12.23,E,0.0,-2.2,-2.17,-8.18,黄色：高位降温，停止追高,退潮,停止新增，反弹处理弱股
